import,export,deposit_rate,policy_rate,real_gdp,cpi_inflation_qoq,ppi_index,electricity_prod_growth,manufacturing_prod_growth,mining_prod_growth,industrial_prod_sa,unemployment,labor_index,labor_force,bond_2y,bond_5y,internal_debt,reer,usd,eur,m1,m2,budget_deficit,bist,cariacik,fdi
-0.41126319304449765,1.1094436494394344,13.6666666666667,7.25,1.5122766569009016,2.88025121384843,3.329555226313108,-2.16356555603629,12.732762959235,19.6027182435964,3.38345864661654,9.36666666666667,5.680057296581342,3.6555338308786,9.656666666666666,9.343333333333334,1.6525806394739107,138.71,8.142421910472697,6.144969867680294,8.61912197966177,4.485759972013881,1.479249980452167,1.061813817902113,-0.0015497236178998364,-82.66369611336115
-0.33835731649070055,-0.4275671715872065,15.0,7.25,1.3917834905342374,0.497595383135602,1.380605466364937,12.2069880583812,-4.82142857142854,10.2709790209791,1.95454545454541,10.1,0.29178683758752655,1.13008546836732,10.56,10.273333333333333,1.8284407946495662,128.52,6.405667078499711,7.15628419307921,9.002357570595976,7.334588275411846,-2.1811381634373808,-10.368754057120011,0.00037214399518913343,121.43712819678561
1.0122830774962566,-1.8387908377430762,15.6666666666667,7.25,1.1601114522969525,2.81893240432345,0.06773583285193396,-5.83366180528181,15.9474671669794,1.18906064209274,0.356665180561793,10.5333333333333,-1.7598813280633507,-1.33379272874247,10.396666666666667,10.233333333333333,0.4438975265021128,138.74,2.214235574419088,0.6545936547656339,-2.286957152382385,-1.269554775526771,-1.9782375000779788,-3.1224874107066647,-0.0009782515246766852,-83.86380936151676
1.754158969443509,0.676296531865006,15.1833333333333,7.25,0.3608860210022158,2.15583577421439,-0.15679191083295407,1.6743407283382,-12.4190938511327,-22.2483352918136,0.844069302532162,10.8666666666667,-0.8262783199594281,-0.375058760325028,10.393333333333333,10.21,1.8256189816703738,143.47,1.2790933655810965,1.8164747358071054,1.99624377440486,2.566728391840911,-0.8099047578261692,14.91970759465051,-0.0011568383811658511,-54.66684179726471
4.560207811129224,-0.3031530227179502,14.8,7.25,1.4207458539228668,1.29754947818582,1.8380569508862799,-0.288184438040355,8.40646651270207,17.6322418136021,0.837004405286366,9.4,5.197949979695959,3.63292585514808,8.946666666666667,9.086666666666666,1.117178801582952,142.44,-1.7353602869429219,0.7630314229057467,7.865878689032613,3.312141722989992,0.5421917114286758,-8.063835188033774,-0.0014354061585220076,28.945774619445874
-5.999550157609335,-7.587980276564643,14.4166666666667,7.25,-2.9095946030082587,1.53999304364516,1.1216963649638423,8.25763831544178,-11.8449083936941,-1.32762312633837,-2.14067278287464,11.2666666666667,-1.4243231780367793,0.614019682452957,8.836666666666666,9.286666666666667,2.141241872763544,141.91,2.2963596562794786,1.0754707875104907,1.043982136160082,3.1213681046732944,-1.209533656319788,-0.42921040419292567,-0.00011700810312621247,2.8565043309995097
1.0572075849019313,11.290516975354592,14.04,7.25,5.363186841211487,2.37063110523145,3.3764265327345555,-2.25019069412664,23.2962783953601,12.5868055555556,4.1071428571429,12.1,-1.4984657902827436,-0.646798332094256,10.04,10.446666666666667,1.1946575453052333,131.08,10.191299010330335,6.797143679726436,9.63857245473072,7.783804485884005,-3.139182745164033,2.135542621901898,-0.0007483188049494277,50.45993843508923
3.7249366645914606,7.990503380979064,14.45,7.25,1.3595809294256966,4.66954354548391,7.681633848941427,3.31642606320724,-11.7992943943552,-18.3500385505012,1.62950257289878,12.7,-0.40504472357438814,0.310050785863246,10.943333333333333,10.806666666666667,3.0892379686545013,127.21,11.874490777427038,10.582523609196182,4.824426718744945,2.946453291875528,-2.7730013327489957,12.955139472810284,-0.0010569020826321474,-24.799882460015166
4.362639399926671,-1.5411435268465112,15.3333333333333,7.25,2.254708157478902,2.47698837017029,2.22437133423945,-4.7960725075529,7.95555555555557,19.2634560906515,3.50210970464133,10.2,5.530771539064716,2.77404791095024,10.92,10.476666666666667,2.4483661225001896,129.98,-3.098271734387059,-0.018052219278241743,5.006065428504769,4.543531428113212,-0.22584756029313807,12.151984755911815,-0.0014082700366149497,-16.181298251906284
5.607411571084242,-1.847560473955312,15.5166666666667,7.25,1.5045433278260134,0.683074804758964,1.5824481390808387,17.4137247124157,0.741045697818006,9.1844813935075,2.28291887484717,10.5333333333333,1.1853991307498646,1.56370808678501,11.393333333333333,10.863333333333333,5.533569021192264,128.26,-1.8940395156516576,4.831946503358653,2.8197891290826504,3.042366421586351,-0.8675261920920733,2.427485091247128,-0.0005636639411721766,-58.56978912967277
