@frequency,dataset_code,dataset_name,FREQ,Frequency,indexed_at,Indicator,INDICATOR,original_period,original_value,period,provider_code,REF_AREA,Reference Area,series_code,series_name,value
quarterly,IFS,International Financial Statistics (IFS),Q,Quarterly,1756178234.422,"Imports of Goods and Services, Real, Seasonally Adjusted, Domestic Currency",NM_R_SA_XDC,2015-Q3,95937.87621001,16617.0,IMF,TR,Türkiye,Q.TR.NM_R_SA_XDC,"Quarterly – Türkiye – Imports of Goods and Services, Real, Seasonally Adjusted, Domestic Currency, Millions",95937.8762100097
quarterly,IFS,International Financial Statistics (IFS),Q,Quarterly,1756178234.422,"Imports of Goods and Services, Real, Seasonally Adjusted, Domestic Currency",NM_R_SA_XDC,2015-Q4,96913.97118275,16709.0,IMF,TR,Türkiye,Q.TR.NM_R_SA_XDC,"Quarterly – Türkiye – Imports of Goods and Services, Real, Seasonally Adjusted, Domestic Currency, Millions",96913.9711827456
quarterly,IFS,International Financial Statistics (IFS),Q,Quarterly,1756178234.422,"Imports of Goods and Services, Real, Seasonally Adjusted, Domestic Currency",NM_R_SA_XDC,2016-Q1,98628.99444117,16801.0,IMF,TR,Türkiye,Q.TR.NM_R_SA_XDC,"Quarterly – Türkiye – Imports of Goods and Services, Real, Seasonally Adjusted, Domestic Currency, Millions",98628.9944411671
quarterly,IFS,International Financial Statistics (IFS),Q,Quarterly,1756178234.422,"Imports of Goods and Services, Real, Seasonally Adjusted, Domestic Currency",NM_R_SA_XDC,2016-Q2,103230.8102848,16892.0,IMF,TR,Türkiye,Q.TR.NM_R_SA_XDC,"Quarterly – Türkiye – Imports of Goods and Services, Real, Seasonally Adjusted, Domestic Currency, Millions",103230.810284797
quarterly,IFS,International Financial Statistics (IFS),Q,Quarterly,1756178234.422,"Imports of Goods and Services, Real, Seasonally Adjusted, Domestic Currency",NM_R_SA_XDC,2016-Q3,97219.55323316,16983.0,IMF,TR,Türkiye,Q.TR.NM_R_SA_XDC,"Quarterly – Türkiye – Imports of Goods and Services, Real, Seasonally Adjusted, Domestic Currency, Millions",97219.5532331647
quarterly,IFS,International Financial Statistics (IFS),Q,Quarterly,1756178234.422,"Imports of Goods and Services, Real, Seasonally Adjusted, Domestic Currency",NM_R_SA_XDC,2016-Q4,98252.8179767,17075.0,IMF,TR,Türkiye,Q.TR.NM_R_SA_XDC,"Quarterly – Türkiye – Imports of Goods and Services, Real, Seasonally Adjusted, Domestic Currency, Millions",98252.8179766961
quarterly,IFS,International Financial Statistics (IFS),Q,Quarterly,1756178234.422,"Imports of Goods and Services, Real, Seasonally Adjusted, Domestic Currency",NM_R_SA_XDC,2017-Q1,101981.69115383,17167.0,IMF,TR,Türkiye,Q.TR.NM_R_SA_XDC,"Quarterly – Türkiye – Imports of Goods and Services, Real, Seasonally Adjusted, Domestic Currency, Millions",101981.69115383
quarterly,IFS,International Financial Statistics (IFS),Q,Quarterly,1756178234.422,"Imports of Goods and Services, Real, Seasonally Adjusted, Domestic Currency",NM_R_SA_XDC,2017-Q2,106529.26037083,17257.0,IMF,TR,Türkiye,Q.TR.NM_R_SA_XDC,"Quarterly – Türkiye – Imports of Goods and Services, Real, Seasonally Adjusted, Domestic Currency, Millions",106529.260370827
quarterly,IFS,International Financial Statistics (IFS),Q,Quarterly,1756178234.422,"Imports of Goods and Services, Real, Seasonally Adjusted, Domestic Currency",NM_R_SA_XDC,2017-Q3,112673.44958171,17348.0,IMF,TR,Türkiye,Q.TR.NM_R_SA_XDC,"Quarterly – Türkiye – Imports of Goods and Services, Real, Seasonally Adjusted, Domestic Currency, Millions",112673.449581712
quarterly,IFS,International Financial Statistics (IFS),Q,Quarterly,1756178234.422,"Imports of Goods and Services, Real, Seasonally Adjusted, Domestic Currency",NM_R_SA_XDC,2017-Q4,118404.35449702,17440.0,IMF,TR,Türkiye,Q.TR.NM_R_SA_XDC,"Quarterly – Türkiye – Imports of Goods and Services, Real, Seasonally Adjusted, Domestic Currency, Millions",118404.35449702
quarterly,IFS,International Financial Statistics (IFS),Q,Quarterly,1756178234.422,"Imports of Goods and Services, Real, Seasonally Adjusted, Domestic Currency",NM_R_SA_XDC,2018-Q1,118323.05248701,17532.0,IMF,TR,Türkiye,Q.TR.NM_R_SA_XDC,"Quarterly – Türkiye – Imports of Goods and Services, Real, Seasonally Adjusted, Domestic Currency, Millions",118323.052487011
quarterly,IFS,International Financial Statistics (IFS),Q,Quarterly,1756178234.422,"Imports of Goods and Services, Real, Seasonally Adjusted, Domestic Currency",NM_R_SA_XDC,2018-Q2,109267.93595148,17622.0,IMF,TR,Türkiye,Q.TR.NM_R_SA_XDC,"Quarterly – Türkiye – Imports of Goods and Services, Real, Seasonally Adjusted, Domestic Currency, Millions",109267.935951482
quarterly,IFS,International Financial Statistics (IFS),Q,Quarterly,1756178234.422,"Imports of Goods and Services, Real, Seasonally Adjusted, Domestic Currency",NM_R_SA_XDC,2018-Q3,96639.57103741,17713.0,IMF,TR,Türkiye,Q.TR.NM_R_SA_XDC,"Quarterly – Türkiye – Imports of Goods and Services, Real, Seasonally Adjusted, Domestic Currency, Millions",96639.5710374148
quarterly,IFS,International Financial Statistics (IFS),Q,Quarterly,1756178234.422,"Imports of Goods and Services, Real, Seasonally Adjusted, Domestic Currency",NM_R_SA_XDC,2018-Q4,88225.33183571,17805.0,IMF,TR,Türkiye,Q.TR.NM_R_SA_XDC,"Quarterly – Türkiye – Imports of Goods and Services, Real, Seasonally Adjusted, Domestic Currency, Millions",88225.3318357131
quarterly,IFS,International Financial Statistics (IFS),Q,Quarterly,1756178234.422,"Imports of Goods and Services, Real, Seasonally Adjusted, Domestic Currency",NM_R_SA_XDC,2019-Q1,86925.59646764,17897.0,IMF,TR,Türkiye,Q.TR.NM_R_SA_XDC,"Quarterly – Türkiye – Imports of Goods and Services, Real, Seasonally Adjusted, Domestic Currency, Millions",86925.5964676429
quarterly,IFS,International Financial Statistics (IFS),Q,Quarterly,1756178234.422,"Imports of Goods and Services, Real, Seasonally Adjusted, Domestic Currency",NM_R_SA_XDC,2019-Q2,92658.57308603,17987.0,IMF,TR,Türkiye,Q.TR.NM_R_SA_XDC,"Quarterly – Türkiye – Imports of Goods and Services, Real, Seasonally Adjusted, Domestic Currency, Millions",92658.573086027
quarterly,IFS,International Financial Statistics (IFS),Q,Quarterly,1756178234.422,"Imports of Goods and Services, Real, Seasonally Adjusted, Domestic Currency",NM_R_SA_XDC,2019-Q3,100746.66099171,18078.0,IMF,TR,Türkiye,Q.TR.NM_R_SA_XDC,"Quarterly – Türkiye – Imports of Goods and Services, Real, Seasonally Adjusted, Domestic Currency, Millions",100746.660991709
quarterly,IFS,International Financial Statistics (IFS),Q,Quarterly,1756178234.422,"Imports of Goods and Services, Real, Seasonally Adjusted, Domestic Currency",NM_R_SA_XDC,2019-Q4,111452.89050011,18170.0,IMF,TR,Türkiye,Q.TR.NM_R_SA_XDC,"Quarterly – Türkiye – Imports of Goods and Services, Real, Seasonally Adjusted, Domestic Currency, Millions",111452.890500106
quarterly,IFS,International Financial Statistics (IFS),Q,Quarterly,1756178234.422,"Imports of Goods and Services, Real, Seasonally Adjusted, Domestic Currency",NM_R_SA_XDC,2020-Q1,106672.15552553,18262.0,IMF,TR,Türkiye,Q.TR.NM_R_SA_XDC,"Quarterly – Türkiye – Imports of Goods and Services, Real, Seasonally Adjusted, Domestic Currency, Millions",106672.155525526
quarterly,IFS,International Financial Statistics (IFS),Q,Quarterly,1756178234.422,"Imports of Goods and Services, Real, Seasonally Adjusted, Domestic Currency",NM_R_SA_XDC,2020-Q2,85970.08833416,18353.0,IMF,TR,Türkiye,Q.TR.NM_R_SA_XDC,"Quarterly – Türkiye – Imports of Goods and Services, Real, Seasonally Adjusted, Domestic Currency, Millions",85970.0883341554
quarterly,IFS,International Financial Statistics (IFS),Q,Quarterly,1756178234.422,"Imports of Goods and Services, Real, Seasonally Adjusted, Domestic Currency",NM_R_SA_XDC,2020-Q3,115279.62001823,18444.0,IMF,TR,Türkiye,Q.TR.NM_R_SA_XDC,"Quarterly – Türkiye – Imports of Goods and Services, Real, Seasonally Adjusted, Domestic Currency, Millions",115279.620018227
quarterly,IFS,International Financial Statistics (IFS),Q,Quarterly,1756178234.422,"Imports of Goods and Services, Real, Seasonally Adjusted, Domestic Currency",NM_R_SA_XDC,2020-Q4,110402.56690465,18536.0,IMF,TR,Türkiye,Q.TR.NM_R_SA_XDC,"Quarterly – Türkiye – Imports of Goods and Services, Real, Seasonally Adjusted, Domestic Currency, Millions",110402.566904651
quarterly,IFS,International Financial Statistics (IFS),Q,Quarterly,1756178234.422,"Imports of Goods and Services, Real, Seasonally Adjusted, Domestic Currency",NM_R_SA_XDC,2021-Q1,106013.95279511,18628.0,IMF,TR,Türkiye,Q.TR.NM_R_SA_XDC,"Quarterly – Türkiye – Imports of Goods and Services, Real, Seasonally Adjusted, Domestic Currency, Millions",106013.952795114
quarterly,IFS,International Financial Statistics (IFS),Q,Quarterly,1756178234.422,"Imports of Goods and Services, Real, Seasonally Adjusted, Domestic Currency",NM_R_SA_XDC,2021-Q2,102963.08836884,18718.0,IMF,TR,Türkiye,Q.TR.NM_R_SA_XDC,"Quarterly – Türkiye – Imports of Goods and Services, Real, Seasonally Adjusted, Domestic Currency, Millions",102963.088368838
quarterly,IFS,International Financial Statistics (IFS),Q,Quarterly,1756178234.422,"Imports of Goods and Services, Real, Seasonally Adjusted, Domestic Currency",NM_R_SA_XDC,2021-Q3,103920.09545231,18809.0,IMF,TR,Türkiye,Q.TR.NM_R_SA_XDC,"Quarterly – Türkiye – Imports of Goods and Services, Real, Seasonally Adjusted, Domestic Currency, Millions",103920.095452307
quarterly,IFS,International Financial Statistics (IFS),Q,Quarterly,1756178234.422,"Imports of Goods and Services, Real, Seasonally Adjusted, Domestic Currency",NM_R_SA_XDC,2021-Q4,112340.59687581,18901.0,IMF,TR,Türkiye,Q.TR.NM_R_SA_XDC,"Quarterly – Türkiye – Imports of Goods and Services, Real, Seasonally Adjusted, Domestic Currency, Millions",112340.596875809
quarterly,IFS,International Financial Statistics (IFS),Q,Quarterly,1756178234.422,"Imports of Goods and Services, Real, Seasonally Adjusted, Domestic Currency",NM_R_SA_XDC,2022-Q1,109456.35891448,18993.0,IMF,TR,Türkiye,Q.TR.NM_R_SA_XDC,"Quarterly – Türkiye – Imports of Goods and Services, Real, Seasonally Adjusted, Domestic Currency, Millions",109456.35891448
quarterly,IFS,International Financial Statistics (IFS),Q,Quarterly,1756178234.422,"Imports of Goods and Services, Real, Seasonally Adjusted, Domestic Currency",NM_R_SA_XDC,2022-Q2,110701.65900133,19083.0,IMF,TR,Türkiye,Q.TR.NM_R_SA_XDC,"Quarterly – Türkiye – Imports of Goods and Services, Real, Seasonally Adjusted, Domestic Currency, Millions",110701.659001333
quarterly,IFS,International Financial Statistics (IFS),Q,Quarterly,1756178234.422,"Imports of Goods and Services, Real, Seasonally Adjusted, Domestic Currency",NM_R_SA_XDC,2022-Q3,118112.16081652,19174.0,IMF,TR,Türkiye,Q.TR.NM_R_SA_XDC,"Quarterly – Türkiye – Imports of Goods and Services, Real, Seasonally Adjusted, Domestic Currency, Millions",118112.160816522
quarterly,IFS,International Financial Statistics (IFS),Q,Quarterly,1756178234.422,"Imports of Goods and Services, Real, Seasonally Adjusted, Domestic Currency",NM_R_SA_XDC,2022-Q4,123401.45920546,19266.0,IMF,TR,Türkiye,Q.TR.NM_R_SA_XDC,"Quarterly – Türkiye – Imports of Goods and Services, Real, Seasonally Adjusted, Domestic Currency, Millions",123401.459205458
quarterly,IFS,International Financial Statistics (IFS),Q,Quarterly,1756178234.422,"Imports of Goods and Services, Real, Seasonally Adjusted, Domestic Currency",NM_R_SA_XDC,2023-Q1,125495.88920927,19358.0,IMF,TR,Türkiye,Q.TR.NM_R_SA_XDC,"Quarterly – Türkiye – Imports of Goods and Services, Real, Seasonally Adjusted, Domestic Currency, Millions",125495.889209268
quarterly,IFS,International Financial Statistics (IFS),Q,Quarterly,1756178234.422,"Imports of Goods and Services, Real, Seasonally Adjusted, Domestic Currency",NM_R_SA_XDC,2023-Q2,130913.27121451,19448.0,IMF,TR,Türkiye,Q.TR.NM_R_SA_XDC,"Quarterly – Türkiye – Imports of Goods and Services, Real, Seasonally Adjusted, Domestic Currency, Millions",130913.271214508
quarterly,IFS,International Financial Statistics (IFS),Q,Quarterly,1756178234.422,"Imports of Goods and Services, Real, Seasonally Adjusted, Domestic Currency",NM_R_SA_XDC,2023-Q3,132524.0619976,19539.0,IMF,TR,Türkiye,Q.TR.NM_R_SA_XDC,"Quarterly – Türkiye – Imports of Goods and Services, Real, Seasonally Adjusted, Domestic Currency, Millions",132524.061997599
quarterly,IFS,International Financial Statistics (IFS),Q,Quarterly,1756178234.422,"Imports of Goods and Services, Real, Seasonally Adjusted, Domestic Currency",NM_R_SA_XDC,2023-Q4,127174.63632465,19631.0,IMF,TR,Türkiye,Q.TR.NM_R_SA_XDC,"Quarterly – Türkiye – Imports of Goods and Services, Real, Seasonally Adjusted, Domestic Currency, Millions",127174.636324645
quarterly,IFS,International Financial Statistics (IFS),Q,Quarterly,1756178234.422,"Imports of Goods and Services, Real, Seasonally Adjusted, Domestic Currency",NM_R_SA_XDC,2024-Q1,122130.35737444,19723.0,IMF,TR,Türkiye,Q.TR.NM_R_SA_XDC,"Quarterly – Türkiye – Imports of Goods and Services, Real, Seasonally Adjusted, Domestic Currency, Millions",122130.357374445
quarterly,IFS,International Financial Statistics (IFS),Q,Quarterly,1756178234.422,"Imports of Goods and Services, Real, Seasonally Adjusted, Domestic Currency",NM_R_SA_XDC,2024-Q2,123094.16138434,19814.0,IMF,TR,Türkiye,Q.TR.NM_R_SA_XDC,"Quarterly – Türkiye – Imports of Goods and Services, Real, Seasonally Adjusted, Domestic Currency, Millions",123094.161384336
quarterly,IFS,International Financial Statistics (IFS),Q,Quarterly,1756178234.422,"Imports of Goods and Services, Real, Seasonally Adjusted, Domestic Currency",NM_R_SA_XDC,2024-Q3,121680.66345444,19905.0,IMF,TR,Türkiye,Q.TR.NM_R_SA_XDC,"Quarterly – Türkiye – Imports of Goods and Services, Real, Seasonally Adjusted, Domestic Currency, Millions",121680.663454436
quarterly,IFS,International Financial Statistics (IFS),Q,Quarterly,1756178234.422,"Imports of Goods and Services, Real, Seasonally Adjusted, Domestic Currency",NM_R_SA_XDC,2024-Q4,127966.23132297,19997.0,IMF,TR,Türkiye,Q.TR.NM_R_SA_XDC,"Quarterly – Türkiye – Imports of Goods and Services, Real, Seasonally Adjusted, Domestic Currency, Millions",127966.231322965
quarterly,IFS,International Financial Statistics (IFS),Q,Quarterly,1756178234.422,"Imports of Goods and Services, Real, Seasonally Adjusted, Domestic Currency",NM_R_SA_XDC,2025-Q1,126551.17017297,20089.0,IMF,TR,Türkiye,Q.TR.NM_R_SA_XDC,"Quarterly – Türkiye – Imports of Goods and Services, Real, Seasonally Adjusted, Domestic Currency, Millions",126551.170172973
quarterly,IFS,International Financial Statistics (IFS),Q,Quarterly,1756178234.422,"Exports of Goods and Services, Real, Seasonally Adjusted, Domestic Currency",NX_R_SA_XDC,1998-Q1,33834.87105791,10227.0,IMF,TR,Türkiye,Q.TR.NX_R_SA_XDC,"Quarterly – Türkiye – Exports of Goods and Services, Real, Seasonally Adjusted, Domestic Currency, Millions",33834.8710579077
quarterly,IFS,International Financial Statistics (IFS),Q,Quarterly,1756178234.422,"Exports of Goods and Services, Real, Seasonally Adjusted, Domestic Currency",NX_R_SA_XDC,1998-Q2,34627.92800635,10317.0,IMF,TR,Türkiye,Q.TR.NX_R_SA_XDC,"Quarterly – Türkiye – Exports of Goods and Services, Real, Seasonally Adjusted, Domestic Currency, Millions",34627.9280063547
quarterly,IFS,International Financial Statistics (IFS),Q,Quarterly,1756178234.422,"Exports of Goods and Services, Real, Seasonally Adjusted, Domestic Currency",NX_R_SA_XDC,1998-Q3,33404.93159623,10408.0,IMF,TR,Türkiye,Q.TR.NX_R_SA_XDC,"Quarterly – Türkiye – Exports of Goods and Services, Real, Seasonally Adjusted, Domestic Currency, Millions",33404.9315962309
quarterly,IFS,International Financial Statistics (IFS),Q,Quarterly,1756178234.422,"Exports of Goods and Services, Real, Seasonally Adjusted, Domestic Currency",NX_R_SA_XDC,1998-Q4,34041.60176896,10500.0,IMF,TR,Türkiye,Q.TR.NX_R_SA_XDC,"Quarterly – Türkiye – Exports of Goods and Services, Real, Seasonally Adjusted, Domestic Currency, Millions",34041.6017689581
quarterly,IFS,International Financial Statistics (IFS),Q,Quarterly,1756178234.422,"Exports of Goods and Services, Real, Seasonally Adjusted, Domestic Currency",NX_R_SA_XDC,1999-Q1,31684.70601795,10592.0,IMF,TR,Türkiye,Q.TR.NX_R_SA_XDC,"Quarterly – Türkiye – Exports of Goods and Services, Real, Seasonally Adjusted, Domestic Currency, Millions",31684.7060179512
quarterly,IFS,International Financial Statistics (IFS),Q,Quarterly,1756178234.422,"Exports of Goods and Services, Real, Seasonally Adjusted, Domestic Currency",NX_R_SA_XDC,1999-Q2,30017.4765852,10682.0,IMF,TR,Türkiye,Q.TR.NX_R_SA_XDC,"Quarterly – Türkiye – Exports of Goods and Services, Real, Seasonally Adjusted, Domestic Currency, Millions",30017.4765852001
quarterly,IFS,International Financial Statistics (IFS),Q,Quarterly,1756178234.422,"Exports of Goods and Services, Real, Seasonally Adjusted, Domestic Currency",NX_R_SA_XDC,1999-Q3,29190.79167984,10773.0,IMF,TR,Türkiye,Q.TR.NX_R_SA_XDC,"Quarterly – Türkiye – Exports of Goods and Services, Real, Seasonally Adjusted, Domestic Currency, Millions",29190.7916798401
quarterly,IFS,International Financial Statistics (IFS),Q,Quarterly,1756178234.422,"Exports of Goods and Services, Real, Seasonally Adjusted, Domestic Currency",NX_R_SA_XDC,1999-Q4,30897.85741441,10865.0,IMF,TR,Türkiye,Q.TR.NX_R_SA_XDC,"Quarterly – Türkiye – Exports of Goods and Services, Real, Seasonally Adjusted, Domestic Currency, Millions",30897.8574144086
quarterly,IFS,International Financial Statistics (IFS),Q,Quarterly,1756178234.422,"Exports of Goods and Services, Real, Seasonally Adjusted, Domestic Currency",NX_R_SA_XDC,2000-Q1,34189.66004491,10957.0,IMF,TR,Türkiye,Q.TR.NX_R_SA_XDC,"Quarterly – Türkiye – Exports of Goods and Services, Real, Seasonally Adjusted, Domestic Currency, Millions",34189.6600449071
quarterly,IFS,International Financial Statistics (IFS),Q,Quarterly,1756178234.422,"Exports of Goods and Services, Real, Seasonally Adjusted, Domestic Currency",NX_R_SA_XDC,2000-Q2,36865.84783305,11048.0,IMF,TR,Türkiye,Q.TR.NX_R_SA_XDC,"Quarterly – Türkiye – Exports of Goods and Services, Real, Seasonally Adjusted, Domestic Currency, Millions",36865.8478330529
quarterly,IFS,International Financial Statistics (IFS),Q,Quarterly,1756178234.422,"Exports of Goods and Services, Real, Seasonally Adjusted, Domestic Currency",NX_R_SA_XDC,2000-Q3,37017.80740088,11139.0,IMF,TR,Türkiye,Q.TR.NX_R_SA_XDC,"Quarterly – Türkiye – Exports of Goods and Services, Real, Seasonally Adjusted, Domestic Currency, Millions",37017.8074008829
quarterly,IFS,International Financial Statistics (IFS),Q,Quarterly,1756178234.422,"Exports of Goods and Services, Real, Seasonally Adjusted, Domestic Currency",NX_R_SA_XDC,2000-Q4,36619.92313196,11231.0,IMF,TR,Türkiye,Q.TR.NX_R_SA_XDC,"Quarterly – Türkiye – Exports of Goods and Services, Real, Seasonally Adjusted, Domestic Currency, Millions",36619.9231319609
quarterly,IFS,International Financial Statistics (IFS),Q,Quarterly,1756178234.422,"Exports of Goods and Services, Real, Seasonally Adjusted, Domestic Currency",NX_R_SA_XDC,2001-Q1,37989.36494501,11323.0,IMF,TR,Türkiye,Q.TR.NX_R_SA_XDC,"Quarterly – Türkiye – Exports of Goods and Services, Real, Seasonally Adjusted, Domestic Currency, Millions",37989.3649450125
