policy_rate,deposit_rate,cpi_inflation_qoq,reer,cariacik,mining_prod_growth,industrial_prod_sa,electricity_prod_growth,internal_debt,m1,bist,m2,manufacturing_prod_growth,usd,real_gdp,export,import,eur,ppi_index,unemployment,fdi,bond_5y,bond_2y,labor_index,labor_force,budget_deficit
183.2,68.1866666666667,9.45846714398076,157.36,-0.006494900508111644,-4.81081081081081,-1.01112234580386,-0.169779286926993,14.779250706576619,15.770644488168095,-17.465527650674684,18.62083130224761,-1.01729399796543,5.178447175972078,1.4264116163447582,-1.0806637799015917,1.8620183979869864,0.6808105811544007,6.808283718688379,6.066,-89.54999622050809,16.311,15.71,-7.480334256773791,-6.52525839525134,-1.0485395118762104
81.19,87.3633333333333,8.86197026012049,122.2,-0.0011703474753595716,-18.0579216354344,-7.15015321756894,-2.38095238095237,33.37683086246592,7.945285668999524,-21.993267936536842,18.734158830455527,-16.7523124357657,14.10808234631576,-5.261131646446948,3.671381051586664,-17.934872566629068,20.239578981699495,9.383828199868427,6.313098039215688,-89.54999622050809,16.311,15.71,-6.699828267501521,-5.921899245116382,-1.0485395118762104
63.0,81.0466666666667,20.531640566734,118.36,0.0023924612131310725,9.77130977130978,-3.96039603960396,-9.23344947735194,57.45850666153132,16.466664272455844,40.126146909437836,4.7950749636790135,4.44444444444443,41.270255102688544,-4.965294273594267,2.6197696334934406,-17.073172773332423,35.97708288517979,25.62475588172326,6.560196078431376,-89.54999622050809,16.311,15.71,-5.9193222782292505,-5.318540094981425,-1.0485395118762104
59.03,67.75,10.4226330662625,104.54,0.0029848491018562924,6.50252525252524,3.43642611683849,11.2284069097889,15.776437451713576,5.949372498372796,-40.165895170974686,4.207178595368433,3.90070921985817,16.39169901589835,1.2440157139106844,-1.9799593331894627,3.893886864152485,18.29447291221006,11.219363361857537,6.807294117647064,-89.54999622050809,16.311,15.71,-5.1388162889569795,-4.715180944846467,-1.0485395118762104
59.0,62.6366666666667,15.5725712353924,122.06,0.0011756251686583761,-13.040901007706,-3.98671096345515,1.46678170836929,14.405638353323624,10.581066028201036,60.43029319610955,11.49145317788296,-3.41296928327646,9.116433285698522,-1.6972178718818398,-4.341179705318332,-2.0611440299328265,9.727084974641166,15.219767041794707,7.054392156862753,-89.54999622050809,16.311,15.71,-4.35831029968471,-4.11182179471151,-1.0485395118762104
54.73,57.43,10.7313423215914,143.01,-0.0006217311622209624,-3.06748466257669,8.30449826989619,1.10544217687073,-1.5328571534151791,-2.5873099062653893,-15.976663223102872,4.701041226642033,-1.41342756183745,-11.695352389911584,3.707979360765634,6.5141399138545,19.028391484200746,-13.81021539363632,10.393149422403924,7.301490196078441,-89.54999622050809,16.311,15.71,-3.5778043104124397,-3.508462644576552,-1.0485395118762104
48.0,48.7066666666667,4.05560911862804,123.74,-0.0007173065259405726,-2.46132208157525,2.66240681576144,-5.04625735912531,5.287081098697044,14.235467001073943,-22.932232882816095,7.0143869648713775,14.8148148148148,3.517672131550081,4.225855050271221,1.7489767322974359,-2.0900735841976825,8.138370417180015,4.513631603624058,7.54858823529413,-89.54999622050809,16.311,15.71,-2.797298321140169,-2.905103494441594,-1.0485395118762104
46.0,49.4766666666667,4.72521737726032,120.24,0.0012227961246809513,7.858687815429,1.76348547717843,8.23737821080603,10.086541320082176,11.128043153754419,-6.637821190393733,5.615934634862185,1.97710718002083,15.661701182651033,1.3572160411918333,5.605275981265123,8.277936244290629,22.554528780008905,5.987617129955947,7.795686274509817,-89.54999622050809,16.311,15.71,-2.016792331867899,-2.3017443443066368,-1.0485395118762104
44.0,46.3533333333333,9.06873718556389,130.97,-0.0007841824213983338,-8.75668449197862,0.203873598369022,0.736497545008184,6.604930615594995,10.312396645544197,16.122198285358547,9.661575558963875,-0.612244897959182,-1.8599346620970847,2.1111919764322806,2.9165710834238467,6.0365928995246065,-0.26512927598664193,7.7553227555945625,8.042784313725505,-89.54999622050809,16.311,15.71,-1.236286342595629,-1.6983851941716788,-1.0485395118762104
44.0,45.9366666666667,6.45953698054948,127.54,-0.003026386919011024,-9.52380952380951,4.78128179043741,4.22420796100732,8.126790849198073,-4.882952649098371,-7.621100661103863,3.0183311211605,-4.82546201232034,2.10856760722663,0.08356577177348612,-2.9051915009514317,3.526271493024602,9.111270803990518,10.819658617292749,8.289882352941193,-89.54999622050809,16.311,15.71,-0.45578035332335887,-1.0950260440367208,-1.0485395118762104
